OrderID,CustomerID,OrderDate,Status
2534,425,2020-01-20 18:43:59,Cancelled
2535,521,2021-05-09 23:15:16,Pending
2536,770,2020-01-30 06:10:02,Pending
2537,750,2020-05-03 21:42:52,Pending
2538,346,2020-07-10 03:43:46,Pending
2539,310,2023-09-02 16:15:09,Pending
2540,542,2022-07-29 13:21:22,Cancelled
2541,872,2021-10-30 07:28:12,Completed
2542,448,2022-08-19 10:19:07,Completed
2543,123,2021-02-03 04:19:26,Completed
2544,742,2019-05-02 17:21:05,Pending
2545,790,2023-04-06 17:47:09,Pending
2546,711,2022-07-28 23:18:43,Completed
2547,278,2020-03-05 07:19:33,Completed
2548,943,2023-09-21 15:25:33,Cancelled
2549,885,2023-11-20 19:32:27,Completed
2550,508,2024-11-02 03:42:28,Cancelled
2551,991,2022-12-01 07:58:23,Cancelled
2552,344,2024-08-12 21:18:43,Completed
2553,283,2024-02-26 03:36:31,Cancelled
2554,391,2021-08-17 17:35:23,Completed
2555,547,2019-06-12 04:42:54,Cancelled
2556,319,2022-12-14 03:51:14,Completed
2557,322,2018-09-27 07:02:33,Completed
2558,870,2018-07-24 04:35:59,Pending
2559,570,2021-03-26 03:32:42,Pending
2560,530,2021-12-22 12:48:24,Cancelled
2561,896,2021-10-27 18:09:15,Cancelled
2562,58,2021-05-26 05:11:33,Completed
2563,620,2023-03-22 06:32:45,Cancelled
2564,312,2018-12-17 02:11:14,Completed
2565,750,2020-05-29 08:14:19,Pending
2566,809,2023-10-19 12:07:26,Returned
2567,335,2023-08-29 07:01:02,Cancelled
2568,292,2022-11-15 05:12:25,Completed
2569,629,2023-07-11 07:40:42,Completed
2570,178,2023-06-24 08:02:31,Completed
2571,729,2020-07-24 08:14:48,Returned
2572,282,2022-06-28 18:08:05,Returned
2573,447,2018-09-09 09:16:27,Returned
2574,363,2024-02-08 14:00:50,Cancelled
2575,214,2022-06-29 00:44:14,Pending
2576,574,2018-05-11 14:26:37,Cancelled
2577,929,2021-10-13 05:57:36,Cancelled
2578,985,2019-04-07 20:55:03,Pending
2579,797,2021-05-29 08:52:55,Pending
2580,307,2024-02-28 20:30:01,Cancelled
2581,510,2024-07-30 05:25:57,Cancelled
2582,761,2018-12-20 03:23:11,Completed
2583,657,2023-10-28 12:59:45,Returned
2584,757,2019-08-01 21:08:49,Returned
2585,600,2024-06-22 19:03:59,Completed
2586,304,2023-10-28 22:48:16,Completed
2587,810,2024-05-21 17:23:46,Returned
2588,853,2021-11-11 18:32:30,Completed
2589,432,2023-09-08 04:42:34,Cancelled
2590,208,2023-11-14 00:30:45,Returned
2591,426,2018-08-28 10:19:32,Pending
2592,281,2020-01-03 03:01:25,Pending
2593,140,2022-11-07 21:24:26,Pending
2594,578,2020-06-04 17:08:51,Returned
2595,915,2023-11-21 07:10:12,Returned
2596,828,2023-10-14 03:26:45,Returned
2597,778,2018-10-27 02:58:06,Completed
2598,735,2018-11-05 03:34:19,Cancelled
2599,494,2023-08-05 05:19:41,Cancelled
2600,889,2020-03-28 11:56:49,Completed
2601,286,2019-09-28 06:26:03,Cancelled
2602,618,2022-10-28 11:07:28,Returned
2603,346,2023-10-22 13:43:58,Cancelled
2604,49,2018-11-23 20:52:13,Returned
2605,519,2024-03-05 12:03:15,Returned
2606,454,2021-01-15 13:15:58,Cancelled
2607,630,2020-06-30 19:44:37,Completed
2608,968,2024-03-17 04:31:51,Completed
2609,267,2020-07-31 15:47:40,Pending
2610,430,2020-10-09 19:01:22,Returned
2611,402,2024-11-02 09:31:32,Pending
2612,627,2023-04-22 05:20:10,Returned
2613,458,2024-01-01 17:45:51,Returned
2614,647,2019-04-22 05:02:26,Completed
2615,620,2023-11-30 09:14:57,Pending
2616,682,2018-01-26 18:06:29,Returned
2617,538,2020-09-04 18:34:25,Pending
2618,875,2020-03-27 13:05:31,Cancelled
2619,393,2024-06-10 23:02:32,Returned
2620,576,2018-01-06 04:59:44,Cancelled
2621,667,2022-03-15 11:04:10,Returned
2622,811,2019-09-11 05:54:08,Cancelled
2623,202,2021-07-29 05:50:41,Completed
2624,343,2021-12-20 01:27:54,Completed
2625,851,2024-12-02 02:23:21,Returned
2626,360,2022-11-01 18:41:44,Returned
2627,913,2022-08-27 13:58:41,Cancelled
2628,82,2018-02-13 20:47:53,Cancelled
2629,714,2023-01-22 06:37:16,Cancelled
2630,930,2019-10-08 23:21:53,Completed
2631,303,2023-08-07 05:56:15,Pending
2632,472,2024-07-13 15:22:23,Cancelled
2633,82,2018-04-22 05:09:53,Completed
2634,12,2022-11-23 04:09:21,Cancelled
2635,204,2021-07-30 05:33:55,Completed
2636,704,2019-11-16 00:01:44,Returned
2637,306,2022-03-14 18:57:50,Cancelled
2638,96,2023-04-15 01:32:41,Pending
2639,151,2018-12-29 07:35:13,Pending
2640,57,2019-10-15 10:28:31,Pending
2641,151,2022-01-08 14:34:21,Cancelled
2642,129,2019-05-23 19:35:53,Completed
2643,684,2018-01-06 01:42:55,Completed
2644,736,2021-02-08 07:26:03,Completed
2645,805,2023-07-18 09:18:08,Returned
2646,577,2018-10-23 06:23:29,Cancelled
2647,131,2024-04-24 16:54:55,Cancelled
2648,188,2023-12-30 23:10:25,Pending
2649,26,2020-09-13 07:11:52,Returned
2650,488,2018-12-06 17:24:51,Pending
2651,220,2020-10-14 13:57:53,Pending
2652,989,2020-05-03 20:22:47,Pending
2653,738,2021-10-24 03:56:12,Completed
2654,266,2020-05-18 15:30:40,Returned
2655,22,2019-10-04 20:49:34,Returned
2656,511,2024-08-27 00:15:42,Completed
2657,939,2024-01-05 15:33:55,Completed
2658,531,2022-01-25 16:28:07,Pending
2659,172,2019-11-13 23:30:24,Returned
2660,135,2024-11-25 15:29:15,Completed
2661,302,2022-08-02 08:57:55,Returned
2662,209,2024-05-12 10:43:55,Returned
2663,657,2019-03-13 00:42:36,Cancelled
2664,65,2023-08-20 19:31:34,Pending
2665,145,2020-04-06 13:33:29,Completed
2666,353,2018-03-13 14:43:35,Completed
2667,408,2023-08-11 00:05:22,Returned
2668,928,2024-11-24 14:17:18,Completed
2669,772,2022-11-14 11:33:02,Completed
2670,719,2022-01-27 21:37:44,Pending
2671,847,2022-09-09 02:08:58,Completed
2672,522,2020-09-16 06:04:31,Returned
2673,159,2024-12-20 05:55:25,Pending
2674,39,2022-09-13 21:32:42,Pending
2675,915,2018-05-03 08:40:32,Pending
2676,373,2023-03-17 12:12:31,Cancelled
2677,838,2020-01-20 06:08:59,Returned
2678,669,2019-03-06 00:44:10,Cancelled
2679,614,2021-05-16 12:08:10,Completed
2680,936,2024-06-06 22:59:08,Returned
2681,959,2018-01-12 12:40:54,Cancelled
2682,661,2021-09-01 12:14:38,Cancelled
2683,621,2018-09-24 22:58:28,Pending
2684,375,2018-07-11 10:32:18,Returned
2685,147,2018-03-06 11:03:14,Returned
2686,396,2019-12-31 21:34:16,Cancelled
2687,61,2024-05-04 03:47:39,Returned
2688,619,2018-02-14 23:31:58,Pending
2689,450,2021-09-14 18:15:38,Cancelled
2690,742,2023-07-19 21:44:17,Completed
2691,188,2019-05-19 13:56:16,Completed
2692,940,2020-01-10 01:22:26,Pending
2693,970,2023-01-05 22:40:12,Pending
2694,885,2018-09-25 16:14:24,Pending
2695,464,2019-09-19 01:37:51,Completed
2696,939,2024-12-30 15:07:06,Returned
2697,268,2024-05-15 02:55:43,Completed
2698,969,2023-10-14 11:01:11,Completed
2699,859,2020-05-24 00:20:33,Returned
2700,635,2019-02-19 19:49:29,Pending
2701,241,2018-12-04 18:52:59,Returned
2702,528,2018-09-19 20:02:20,Cancelled
2703,930,2022-06-22 18:55:32,Completed
2704,812,2022-04-15 08:36:24,Cancelled
2705,680,2020-03-21 03:14:23,Pending
2706,457,2022-12-16 17:04:03,Pending
2707,40,2023-01-02 18:06:32,Pending
2708,359,2021-08-16 19:12:38,Pending
2709,136,2023-11-02 06:52:59,Cancelled
2710,188,2022-04-20 18:38:00,Pending
2711,925,2021-01-04 22:08:27,Cancelled
2712,436,2021-03-11 00:34:40,Completed
2713,286,2019-06-02 02:18:06,Returned
2714,739,2024-10-09 07:39:55,Cancelled
2715,928,2024-01-13 16:09:45,Pending
2716,654,2021-12-14 22:08:57,Cancelled
2717,649,2024-08-26 17:00:53,Completed
2718,571,2024-10-22 00:10:14,Returned
2719,332,2019-03-04 05:14:58,Pending
2720,232,2021-06-24 20:14:42,Returned
2721,989,2023-08-06 14:16:21,Cancelled
2722,506,2022-02-05 22:36:11,Completed
2723,802,2020-03-31 19:54:50,Returned
2724,346,2024-12-15 11:34:35,Cancelled
2725,649,2018-04-18 11:22:07,Returned
2726,328,2020-12-25 01:49:05,Cancelled
2727,516,2018-02-04 19:38:31,Pending
2728,416,2022-04-01 05:18:29,Returned
2729,421,2023-05-25 05:54:47,Completed
2730,616,2024-03-21 04:50:07,Cancelled
2731,670,2024-04-01 17:40:07,Returned
2732,664,2022-08-20 12:14:24,Returned
2733,960,2018-04-09 02:56:52,Returned
2734,666,2020-05-02 13:10:05,Cancelled
2735,412,2021-08-23 18:28:27,Pending
2736,690,2019-07-21 13:39:09,Completed
2737,655,2022-12-23 14:34:40,Completed
2738,693,2018-09-11 01:48:40,Cancelled
2739,654,2023-03-31 01:41:25,Returned
2740,587,2018-03-29 03:50:23,Returned
2741,699,2024-09-28 06:34:08,Cancelled
2742,618,2020-05-12 02:39:14,Completed
2743,575,2024-10-20 02:19:34,Completed
2744,621,2020-09-15 18:53:34,Returned
2745,553,2022-07-08 12:36:36,Cancelled
2746,876,2018-09-05 05:19:09,Cancelled
2747,781,2019-02-06 13:07:51,Returned
2748,525,2024-05-17 01:17:23,Completed
2749,767,2021-05-16 07:59:47,Completed
2750,219,2021-07-30 02:23:32,Pending
2751,633,2022-12-27 04:44:28,Cancelled
2752,549,2020-11-21 18:15:19,Cancelled
2753,331,2018-11-24 17:55:49,Cancelled
2754,527,2023-07-15 13:22:16,Cancelled
2755,446,2021-12-02 12:31:06,Pending
2756,767,2023-07-23 17:24:10,Returned
2757,846,2024-06-23 11:24:21,Pending
2758,430,2018-01-11 03:54:39,Completed
2759,64,2018-09-07 16:45:51,Returned
2760,813,2022-08-04 13:39:38,Returned
2761,385,2024-03-19 21:47:16,Completed
2762,362,2023-06-25 21:17:44,Pending
2763,477,2024-07-16 07:35:10,Cancelled
2764,51,2021-06-02 21:57:54,Completed
2765,936,2024-02-25 10:44:45,Pending
2766,347,2023-06-18 03:10:04,Pending
2767,139,2020-07-15 00:35:03,Completed
2768,9,2023-12-22 22:34:06,Returned
2769,592,2024-06-23 20:52:23,Cancelled
2770,741,2024-03-14 21:36:15,Pending
2771,227,2018-06-16 04:09:42,Cancelled
2772,806,2019-07-30 18:17:11,Completed
2773,3,2018-11-12 01:40:30,Pending
2774,891,2018-11-09 07:54:42,Completed
2775,630,2024-01-22 18:17:20,Returned
2776,964,2019-01-28 16:35:42,Returned
2777,760,2019-03-15 18:21:09,Pending
2778,948,2020-07-12 17:34:58,Pending
2779,271,2019-03-25 02:22:30,Returned
2780,549,2018-11-26 09:52:13,Pending
2781,217,2023-08-21 19:03:33,Cancelled
2782,479,2021-07-11 01:58:52,Pending
2783,956,2018-04-26 03:01:59,Pending
2784,717,2020-02-12 00:17:57,Cancelled
2785,319,2024-07-31 07:37:45,Pending
2786,855,2023-12-29 18:03:11,Completed
2787,56,2020-11-26 19:13:56,Pending
2788,29,2021-01-28 09:32:00,Completed
2789,919,2021-05-26 22:41:26,Completed
2790,260,2019-06-17 17:01:52,Pending
2791,195,2019-06-17 00:38:28,Cancelled
2792,154,2022-07-26 20:13:36,Completed
2793,866,2022-04-20 15:30:21,Pending
2794,722,2020-05-03 08:14:12,Completed
2795,920,2021-04-23 23:11:34,Pending
2796,471,2020-07-05 02:10:27,Returned
2797,367,2021-06-08 00:01:00,Cancelled
2798,356,2022-12-25 10:05:54,Cancelled
2799,732,2018-11-05 19:37:51,Cancelled
2800,765,2023-11-05 07:33:31,Completed
2801,560,2018-10-04 23:18:04,Returned
2802,610,2024-04-23 04:32:14,Pending
2803,937,2018-09-04 11:24:44,Returned
2804,525,2021-10-16 17:02:37,Cancelled
2805,957,2019-03-05 20:11:07,Completed
2806,633,2023-01-26 15:55:32,Completed
2807,950,2023-10-30 07:36:23,Returned
2808,300,2022-03-27 14:55:25,Cancelled
2809,300,2022-12-19 20:50:24,Cancelled
2810,83,2022-12-08 11:38:12,Completed
2811,923,2021-02-06 06:22:28,Pending
2812,297,2020-10-06 20:08:21,Pending
2813,200,2023-03-19 08:46:47,Returned
2814,21,2024-04-08 04:43:30,Returned
2815,585,2023-01-09 05:25:50,Completed
2816,254,2020-09-29 09:22:25,Completed
2817,657,2018-03-01 23:55:19,Pending
2818,85,2018-11-22 23:21:58,Completed
2819,771,2024-12-02 07:34:51,Cancelled
2820,850,2021-03-04 07:06:18,Cancelled
2821,272,2020-05-21 14:56:33,Cancelled
2822,87,2018-12-06 10:52:21,Returned
2823,416,2022-06-13 03:41:47,Returned
2824,60,2018-04-02 07:18:41,Cancelled
2825,824,2022-09-29 04:03:33,Completed
2826,987,2019-01-18 20:45:25,Returned
2827,908,2023-06-30 22:35:02,Cancelled
2828,231,2021-07-23 16:31:48,Cancelled
2829,168,2020-08-25 18:57:14,Cancelled
2830,375,2022-12-11 06:51:19,Returned
2831,821,2024-09-05 17:47:14,Cancelled
2832,525,2022-01-27 15:07:42,Pending
2833,860,2018-09-16 01:08:22,Cancelled
2834,774,2018-03-30 09:08:05,Completed
2835,686,2024-01-29 23:07:10,Cancelled
2836,606,2022-12-13 01:02:57,Returned
2837,116,2020-02-03 00:23:21,Pending
2838,552,2019-01-14 05:12:24,Returned
2839,953,2022-08-10 04:04:56,Pending
2840,330,2018-01-31 04:32:24,Completed
2841,313,2022-08-29 00:04:51,Cancelled
2842,791,2019-12-28 21:29:00,Cancelled
2843,696,2020-07-19 16:07:05,Pending
2844,177,2022-02-26 21:55:11,Cancelled
2845,823,2024-03-04 11:28:15,Returned
2846,596,2023-10-18 09:41:20,Returned
2847,564,2022-09-02 23:40:30,Returned
2848,513,2020-06-10 13:17:05,Returned
2849,291,2021-05-31 21:55:45,Cancelled
2850,907,2019-10-02 19:48:06,Returned
2851,564,2022-05-17 02:56:33,Pending
2852,635,2024-09-26 07:20:30,Completed
2853,208,2018-07-28 01:18:23,Completed
2854,308,2023-02-01 14:21:20,Pending
2855,882,2024-08-22 06:39:54,Completed
2856,621,2024-12-01 16:09:20,Returned
2857,911,2023-05-09 23:04:41,Cancelled
2858,831,2019-04-04 10:44:29,Pending
2859,897,2019-12-30 02:15:48,Returned
2860,877,2021-06-16 12:01:23,Cancelled
2861,199,2019-03-16 04:34:23,Completed
2862,481,2019-03-28 04:21:13,Cancelled
2863,190,2021-07-16 12:42:37,Pending
2864,352,2022-08-05 06:37:01,Pending
2865,700,2021-08-08 17:52:19,Completed
2866,892,2024-05-21 21:31:01,Returned
2867,965,2021-09-03 02:50:55,Completed
2868,489,2024-05-12 03:13:41,Pending
2869,114,2019-08-30 10:51:48,Returned
2870,638,2018-01-31 05:58:59,Pending
2871,985,2024-06-30 10:55:24,Pending
2872,147,2021-10-18 09:28:19,Completed
2873,422,2022-01-02 09:20:50,Returned
2874,794,2019-06-06 12:03:32,Completed
2875,246,2021-12-23 03:19:00,Cancelled
2876,158,2019-08-29 20:41:48,Returned
2877,986,2020-03-24 12:14:18,Pending
2878,939,2023-12-10 09:25:30,Returned
2879,677,2019-05-12 23:51:29,Completed
2880,868,2021-10-30 06:42:47,Pending
2881,173,2022-05-25 07:48:32,Cancelled
2882,889,2024-10-31 11:25:22,Cancelled
2883,357,2019-09-25 00:30:19,Returned
2884,220,2020-02-21 10:01:32,Completed
2885,595,2024-07-31 11:56:59,Pending
2886,373,2019-09-25 18:06:38,Pending
2887,325,2022-10-16 15:31:51,Pending
2888,97,2018-06-24 03:01:50,Pending
2889,933,2018-07-19 13:27:07,Cancelled
2890,660,2018-04-28 08:54:34,Returned
2891,577,2019-09-24 09:04:25,Cancelled
2892,209,2024-10-10 06:01:02,Cancelled
2893,933,2019-05-16 06:09:44,Returned
2894,693,2022-12-16 08:24:18,Completed
2895,297,2024-06-19 17:20:31,Cancelled
2896,892,2021-12-20 14:15:24,Returned
2897,496,2023-12-28 16:11:02,Returned
2898,783,2019-06-09 06:12:24,Pending
2899,218,2018-09-04 17:49:24,Returned
2900,799,2019-01-06 16:30:50,Completed
2901,109,2021-03-01 03:38:14,Cancelled
2902,20,2020-08-26 11:15:59,Completed
2903,422,2018-12-21 14:02:33,Pending
2904,846,2020-08-01 09:41:04,Returned
2905,206,2024-03-27 04:33:28,Pending
2906,362,2021-09-24 06:16:19,Completed
2907,323,2022-01-12 06:59:10,Pending
2908,982,2019-08-02 15:04:34,Pending
2909,952,2021-01-17 11:34:46,Completed
2910,550,2022-12-22 08:27:39,Cancelled
2911,65,2018-02-28 14:31:38,Pending
2912,827,2019-03-01 14:04:45,Completed
2913,932,2021-11-17 01:58:25,Cancelled
2914,969,2024-03-26 01:59:40,Returned
2915,61,2022-07-23 20:20:40,Cancelled
2916,970,2022-12-12 23:30:40,Returned
2917,302,2024-12-18 04:35:11,Returned
2918,902,2020-10-19 13:17:51,Returned
2919,327,2018-07-11 19:13:57,Cancelled
2920,14,2022-11-02 22:30:36,Returned
2921,88,2021-08-03 03:53:04,Pending
2922,529,2020-03-13 18:56:02,Pending
2923,59,2020-03-07 02:58:00,Pending
2924,38,2021-03-19 00:01:40,Cancelled
2925,196,2024-04-03 15:21:53,Pending
2926,830,2022-12-06 10:22:11,Completed
2927,371,2019-08-17 12:21:07,Returned
2928,192,2022-05-27 12:51:57,Completed
2929,662,2020-09-23 04:47:09,Pending
2930,780,2021-10-03 17:39:41,Returned
2931,232,2024-01-12 21:26:55,Pending
2932,649,2019-11-01 13:46:29,Cancelled
2933,794,2018-01-12 11:51:35,Pending
2934,204,2018-11-21 06:33:30,Cancelled
2935,94,2019-05-03 03:54:39,Cancelled
2936,369,2024-07-19 06:25:17,Pending
2937,156,2018-06-18 06:18:25,Cancelled
2938,352,2024-01-15 09:57:58,Cancelled
2939,152,2020-05-18 17:58:22,Completed
2940,256,2023-11-25 18:09:15,Returned
2941,929,2023-09-13 17:34:58,Returned
2942,400,2021-11-16 12:11:44,Pending
2943,525,2018-04-16 15:13:02,Completed
2944,961,2018-10-20 12:02:26,Returned
2945,697,2022-04-05 03:27:19,Completed
2946,330,2020-04-01 01:05:05,Cancelled
2947,546,2024-05-05 07:24:54,Pending
2948,417,2024-01-13 05:45:58,Returned
2949,32,2022-09-13 00:49:22,Cancelled
2950,843,2018-04-04 04:52:09,Cancelled
2951,35,2020-09-13 09:42:46,Pending
2952,426,2024-07-25 02:59:22,Cancelled
2953,758,2020-11-16 23:44:23,Completed
2954,218,2018-11-10 14:18:49,Pending
2955,548,2021-01-18 20:47:13,Returned
2956,24,2018-09-16 23:25:45,Completed
2957,411,2023-01-26 05:46:03,Returned
2958,696,2022-03-22 23:47:55,Pending
2959,935,2020-05-10 19:30:47,Completed
2960,947,2020-05-22 02:04:59,Returned
2961,573,2020-10-09 21:16:56,Returned
2962,845,2024-08-09 08:33:18,Returned
2963,600,2023-07-29 11:31:43,Pending
2964,701,2023-01-12 16:57:49,Completed
2965,143,2020-05-29 13:51:56,Completed
2966,798,2019-09-16 16:04:19,Returned
2967,316,2023-09-19 19:43:22,Completed
2968,512,2021-07-14 03:49:40,Pending
2969,524,2024-05-06 11:50:45,Cancelled
2970,657,2020-09-02 01:49:49,Cancelled
2971,14,2024-12-21 04:52:54,Completed
2972,115,2021-09-12 01:24:41,Cancelled
2973,353,2023-03-15 18:51:26,Cancelled
2974,16,2020-12-27 06:38:47,Pending
2975,359,2022-01-26 00:36:55,Returned
2976,156,2022-10-15 13:59:34,Returned
2977,394,2019-12-21 09:27:47,Cancelled
2978,74,2018-08-31 02:33:29,Completed
2979,324,2024-08-07 22:20:03,Returned
2980,226,2024-07-17 23:46:07,Returned
2981,199,2024-06-23 14:36:00,Returned
2982,73,2022-05-03 06:00:56,Completed
2983,388,2021-04-02 21:16:51,Cancelled
2984,680,2019-08-31 02:37:25,Completed
2985,452,2023-01-06 03:42:48,Cancelled
2986,136,2018-03-03 00:07:33,Completed
2987,812,2020-11-01 18:43:33,Pending
2988,183,2018-02-25 03:21:56,Completed
2989,356,2023-12-09 20:06:58,Cancelled
2990,760,2021-10-02 12:47:38,Pending
2991,339,2019-06-04 03:15:10,Returned
2992,191,2024-03-18 00:10:24,Cancelled
2993,774,2023-01-30 12:10:12,Pending
2994,536,2021-08-23 08:53:44,Completed
2995,262,2019-10-07 07:22:37,Cancelled
2996,922,2019-01-20 20:47:32,Pending
2997,829,2021-01-31 01:53:11,Pending
2998,185,2020-05-15 17:54:47,Pending
2999,633,2019-11-13 22:55:36,Completed
3000,80,2021-07-23 06:56:28,Cancelled
3001,339,2022-10-06 10:05:52,Returned
3002,113,2024-05-07 11:56:30,Returned
3003,386,2022-08-26 08:47:06,Returned
3004,630,2018-02-13 01:14:44,Returned
3005,871,2019-12-09 03:26:16,Cancelled
3006,232,2020-02-20 17:37:51,Cancelled
3007,843,2024-02-18 16:22:11,Cancelled
3008,672,2019-01-24 06:51:54,Completed
3009,513,2019-08-14 08:35:32,Cancelled
3010,165,2018-10-07 21:10:27,Pending
3011,337,2024-05-30 04:03:19,Returned
3012,975,2024-06-13 20:33:02,Pending
3013,6,2024-02-02 15:45:40,Completed
3014,201,2019-04-04 14:32:18,Cancelled
3015,627,2023-07-17 20:08:45,Completed
3016,989,2020-06-21 15:14:12,Completed
3017,230,2024-08-10 01:58:24,Returned
3018,989,2018-06-08 14:28:56,Completed
3019,681,2019-10-19 20:09:51,Pending
3020,834,2024-11-08 06:44:59,Cancelled
3021,26,2019-04-17 00:33:12,Completed
3022,316,2024-07-15 17:50:22,Cancelled
3023,923,2023-02-27 09:38:39,Completed
3024,280,2022-03-10 14:35:41,Returned
3025,148,2021-11-07 23:46:20,Returned
3026,818,2021-09-09 17:17:27,Completed
3027,539,2023-10-20 14:37:28,Pending
3028,481,2019-01-06 12:39:47,Completed
3029,671,2020-12-03 11:56:11,Returned
3030,393,2019-09-13 09:11:00,Returned
3031,107,2024-03-24 12:01:00,Returned
3032,557,2024-10-23 12:26:52,Pending
3033,934,2018-09-16 01:33:10,Cancelled
3034,936,2024-01-25 06:23:53,Completed
3035,982,2023-04-13 14:39:32,Cancelled
3036,122,2023-04-01 18:20:50,Cancelled
3037,163,2018-08-20 09:16:58,Completed
3038,774,2021-04-01 02:01:25,Cancelled
3039,100,2022-04-08 18:16:59,Pending
3040,971,2018-10-12 05:09:42,Returned
3041,457,2024-03-15 21:12:34,Pending
3042,774,2023-07-28 00:55:38,Pending
3043,680,2023-07-27 00:05:24,Completed
3044,874,2019-05-31 08:17:36,Completed
3045,423,2022-11-19 20:03:12,Completed
3046,258,2022-05-10 02:18:13,Cancelled
3047,953,2023-12-06 20:09:37,Completed
3048,611,2023-09-08 08:08:24,Cancelled
3049,186,2019-11-17 03:41:37,Cancelled
3050,538,2019-05-05 22:00:33,Cancelled
3051,168,2024-09-17 21:24:07,Cancelled
3052,513,2024-07-25 17:15:47,Cancelled
3053,282,2022-11-25 18:54:00,Returned
3054,15,2023-03-05 03:46:03,Returned
3055,304,2020-07-25 06:27:00,Cancelled
3056,813,2022-04-27 14:41:00,Completed
3057,743,2020-03-08 11:56:16,Completed
3058,445,2019-06-15 13:03:21,Pending
3059,267,2024-10-21 23:19:40,Completed
3060,621,2019-06-20 01:41:04,Returned
3061,147,2023-08-20 18:16:36,Cancelled
3062,375,2019-06-14 12:16:17,Returned
3063,481,2019-04-04 14:12:30,Returned
3064,940,2021-11-23 14:21:38,Cancelled
3065,736,2020-07-05 08:45:10,Returned
3066,201,2019-11-08 13:38:34,Completed
3067,789,2020-01-06 12:59:10,Cancelled
3068,884,2024-08-04 16:13:04,Completed
3069,962,2023-04-21 04:24:33,Cancelled
3070,213,2021-07-13 01:40:26,Pending
3071,757,2022-12-19 08:19:52,Returned
3072,825,2019-11-11 09:13:44,Cancelled
3073,161,2024-03-17 06:07:10,Returned
3074,658,2024-01-09 02:01:04,Returned
3075,655,2022-12-27 02:23:17,Completed
3076,863,2019-11-09 11:59:02,Pending
3077,989,2023-07-20 12:50:00,Cancelled
3078,519,2022-03-13 09:05:01,Returned
3079,754,2024-12-19 13:21:40,Completed
3080,329,2024-07-15 18:17:31,Completed
3081,189,2020-11-18 22:45:20,Completed
3082,77,2021-05-15 03:49:41,Cancelled
3083,262,2019-09-02 14:20:46,Completed
3084,504,2020-09-15 02:52:26,Returned
3085,311,2024-07-15 08:15:33,Cancelled
3086,834,2022-05-17 22:33:17,Cancelled
3087,661,2019-08-08 20:51:01,Cancelled
3088,611,2024-08-24 05:43:44,Cancelled
3089,619,2022-03-19 00:48:01,Pending
3090,127,2021-08-01 15:08:05,Completed
3091,831,2020-11-07 20:52:15,Returned
3092,218,2020-05-13 10:28:42,Returned
3093,433,2024-11-17 07:16:19,Pending
3094,379,2024-04-23 17:52:21,Returned
3095,214,2020-12-18 03:54:41,Completed
3096,618,2019-09-13 00:49:59,Cancelled
3097,695,2024-09-01 09:34:42,Pending
3098,31,2019-12-05 17:40:02,Returned
3099,964,2023-06-22 00:53:28,Cancelled
3100,732,2022-04-19 23:14:41,Returned
3101,94,2018-01-25 10:57:03,Completed
3102,169,2021-06-15 04:20:11,Returned
3103,980,2022-12-13 21:30:45,Pending
3104,118,2021-03-04 03:23:02,Pending
3105,652,2023-06-16 13:43:45,Pending
3106,445,2019-12-27 23:18:16,Completed
3107,975,2018-03-22 16:55:27,Returned
3108,775,2023-09-01 01:32:08,Cancelled
3109,241,2022-07-05 03:43:00,Returned
3110,481,2019-10-10 23:13:14,Completed
3111,163,2020-04-15 12:57:26,Returned
3112,833,2023-09-01 21:01:02,Completed
3113,222,2022-04-16 02:51:16,Pending
3114,166,2018-05-06 03:02:50,Completed
3115,699,2019-05-26 13:39:10,Returned
3116,48,2019-08-30 05:26:52,Cancelled
3117,411,2018-03-29 10:24:45,Completed
3118,638,2024-10-27 22:43:57,Cancelled
3119,837,2020-06-26 18:19:46,Cancelled
3120,330,2021-04-19 11:49:47,Completed
3121,761,2019-02-28 03:12:37,Completed
3122,951,2023-01-30 22:28:34,Cancelled
3123,147,2023-07-06 12:05:41,Cancelled
3124,820,2018-08-12 09:30:24,Completed
3125,350,2024-02-27 14:00:36,Pending
3126,894,2021-08-31 01:48:53,Completed
3127,741,2022-05-29 11:37:57,Cancelled
3128,55,2018-06-13 19:02:45,Returned
3129,9,2024-10-29 23:03:21,Pending
3130,841,2020-09-02 04:51:30,Cancelled
3131,346,2021-05-14 13:53:11,Returned
3132,559,2020-12-13 12:45:29,Returned
3133,866,2021-04-23 11:52:26,Completed
3134,842,2023-02-10 06:44:43,Completed
3135,645,2022-03-14 08:06:48,Cancelled
3136,876,2020-04-16 22:55:44,Pending
3137,294,2020-04-09 14:23:27,Pending
3138,750,2023-09-01 19:35:02,Cancelled
3139,371,2018-04-19 00:16:39,Cancelled
3140,307,2018-04-10 17:19:45,Cancelled
3141,429,2024-01-16 15:16:29,Cancelled
3142,768,2022-10-01 10:33:30,Cancelled
3143,841,2018-01-27 10:07:38,Returned
3144,320,2021-04-02 20:01:36,Returned
3145,473,2021-11-15 20:28:03,Pending
3146,354,2021-11-07 05:38:08,Completed
3147,312,2023-02-12 04:15:52,Returned
3148,304,2018-02-25 00:52:45,Returned
3149,656,2021-07-20 05:47:43,Pending
3150,634,2018-08-17 17:22:12,Cancelled
3151,143,2019-05-22 04:11:28,Returned
3152,168,2018-05-15 14:16:29,Completed
3153,614,2024-10-07 17:26:01,Cancelled
