OrderItemID,OrderID,ProductID,Quantity,UnitPrice
7429,2522,171,2,803.86
7430,2523,60,4,606.98
7431,2523,115,10,443.04
7432,2523,100,8,100.68
7433,2523,126,10,195.43
7434,2524,73,2,846.6
7435,2524,147,6,518.13
7436,2524,156,9,404.47
7437,2524,177,4,862.85
7438,2524,33,7,93.85
7439,2525,179,5,206.32
7440,2525,185,5,485.64
7441,2526,67,3,814.99
7442,2526,119,2,367.8
7443,2526,189,10,751.1
7444,2526,193,10,633.23
7445,2527,41,3,759.31
7446,2527,8,10,761.8
7447,2527,39,2,481.68
7448,2527,11,6,166.61
7449,2527,116,3,320.66
7450,2528,172,3,197.09
7451,2528,117,3,774.6
7452,2529,58,7,831.86
7453,2529,141,10,559.43
7454,2529,97,8,773.42
7455,2530,78,8,692.61
7456,2530,123,8,210.08
7457,2531,185,5,485.64
7458,2531,22,1,662.88
7459,2532,15,4,832.74
7460,2533,132,1,890.13
7461,2533,96,6,508.6
7462,2534,16,10,285.17
7463,2534,45,4,354.66
7464,2535,112,1,667.03
7465,2535,165,10,572.48
7466,2535,162,8,822.86
7467,2536,135,2,183.42
7468,2536,136,1,912.23
7469,2537,4,9,550.85
7470,2538,153,7,802.81
7471,2538,55,6,744.05
7472,2538,132,2,890.13
7473,2538,90,3,219.62
7474,2538,44,3,207.68
7475,2539,35,6,121.97
7476,2539,121,1,667.22
7477,2539,148,5,335.24
7478,2540,189,9,751.1
7479,2540,194,7,6.08
7480,2540,52,1,29.0
7481,2541,3,5,156.49
7482,2541,132,10,890.13
7483,2541,195,10,528.06
7484,2542,8,10,761.8
7485,2542,168,1,74.04
7486,2542,81,10,932.74
7487,2542,126,6,195.43
7488,2543,187,9,374.74
7489,2543,114,9,955.67
7490,2543,156,9,404.47
7491,2543,73,7,846.6
7492,2544,53,8,228.66
7493,2544,141,5,559.43
7494,2545,200,7,114.23
7495,2545,148,10,335.24
7496,2545,38,6,325.93
7497,2545,31,7,9.79
7498,2545,36,6,426.42
7499,2546,1,3,236.24
7500,2547,44,9,207.68
7501,2547,150,4,477.81
7502,2548,190,10,695.66
7503,2548,192,6,204.39
7504,2548,38,5,325.93
7505,2548,199,8,791.24
7506,2549,110,1,355.87
7507,2549,63,3,472.33
7508,2550,124,7,522.66
7509,2550,171,5,803.86
7510,2551,116,7,320.66
7511,2551,178,7,600.16
7512,2551,17,1,448.45
7513,2552,169,1,820.2
7514,2552,127,8,147.2
7515,2552,190,6,695.66
7516,2553,124,2,522.66
7517,2553,63,10,472.33
7518,2554,92,10,356.89
7519,2555,169,7,820.2
7520,2556,73,6,846.6
7521,2557,29,5,728.73
7522,2557,32,6,114.51
7523,2557,167,1,344.26
7524,2557,58,5,831.86
7525,2558,126,5,195.43
7526,2558,81,7,932.74
7527,2559,74,10,831.76
7528,2559,172,1,197.09
7529,2559,82,5,396.82
7530,2559,52,10,29.0
7531,2559,26,1,751.65
7532,2560,48,4,252.97
7533,2560,12,10,47.96
7534,2560,183,9,574.87
7535,2561,59,2,976.26
7536,2561,10,5,735.11
7537,2561,144,4,475.66
7538,2562,56,3,654.94
7539,2562,168,3,74.04
7540,2563,125,3,170.77
7541,2563,61,7,198.01
7542,2564,40,4,903.47
7543,2564,185,8,485.64
7544,2564,187,2,374.74
7545,2564,170,4,350.69
7546,2564,87,4,153.84
7547,2565,23,5,645.3
7548,2565,9,3,317.79
7549,2565,103,7,7.28
7550,2565,182,3,155.31
7551,2565,188,3,715.03
7552,2566,171,10,803.86
7553,2567,84,10,648.64
7554,2567,166,6,239.52
7555,2567,171,9,803.86
7556,2567,50,2,730.77
7557,2568,13,6,617.84
7558,2568,170,6,350.69
7559,2569,133,10,664.44
7560,2569,26,3,751.65
7561,2569,33,3,93.85
7562,2570,146,5,258.81
7563,2570,30,6,428.44
7564,2570,27,2,985.11
7565,2571,190,1,695.66
7566,2571,75,2,77.1
7567,2572,189,3,751.1
7568,2573,56,7,654.94
7569,2574,115,3,443.04
7570,2574,140,8,166.36
7571,2574,181,5,375.94
7572,2575,187,6,374.74
7573,2575,54,2,232.93
7574,2575,88,1,488.87
7575,2575,152,1,346.74
7576,2575,12,2,47.96
7577,2576,161,10,255.58
7578,2576,173,4,314.35
7579,2576,14,9,684.88
7580,2576,185,8,485.64
7581,2576,136,4,912.23
7582,2577,200,9,114.23
7583,2578,122,6,736.6
7584,2578,121,8,667.22
7585,2578,159,1,821.32
7586,2578,66,10,33.24
7587,2578,165,8,572.48
7588,2579,84,10,648.64
7589,2579,186,10,188.47
7590,2580,114,10,955.67
7591,2580,53,4,228.66
7592,2580,103,4,7.28
7593,2580,23,8,645.3
7594,2580,36,1,426.42
7595,2581,29,7,728.73
7596,2581,114,1,955.67
7597,2581,45,1,354.66
7598,2581,180,9,737.16
7599,2581,107,6,959.54
7600,2582,141,6,559.43
7601,2582,87,6,153.84
7602,2582,188,6,715.03
7603,2583,3,6,156.49
7604,2584,2,9,988.87
7605,2584,115,10,443.04
7606,2584,127,6,147.2
7607,2585,194,4,6.08
7608,2585,178,2,600.16
7609,2585,70,3,404.52
7610,2585,33,10,93.85
7611,2586,150,6,477.81
7612,2586,72,2,530.77
7613,2586,126,1,195.43
7614,2586,10,4,735.11
7615,2587,36,5,426.42
7616,2587,162,7,822.86
7617,2588,61,2,198.01
7618,2589,105,4,379.54
7619,2589,113,4,195.31
7620,2589,127,4,147.2
7621,2590,39,7,481.68
7622,2591,142,10,937.88
7623,2591,8,7,761.8
7624,2591,157,2,395.61
7625,2591,139,5,625.13
7626,2591,33,6,93.85
7627,2592,62,6,77.5
7628,2593,165,9,572.48
7629,2594,23,1,645.3
7630,2594,183,3,574.87
7631,2594,37,1,58.45
7632,2595,164,8,293.92
7633,2596,81,4,932.74
7634,2597,73,8,846.6
7635,2597,191,9,43.37
7636,2597,72,5,530.77
7637,2597,80,6,69.82
7638,2598,91,8,189.57
7639,2598,187,2,374.74
7640,2599,5,3,170.06
7641,2599,195,6,528.06
7642,2599,127,1,147.2
7643,2600,177,2,862.85
7644,2600,126,10,195.43
7645,2600,59,4,976.26
7646,2601,23,2,645.3
7647,2602,64,3,137.28
7648,2602,138,5,652.29
7649,2602,72,9,530.77
7650,2602,30,5,428.44
7651,2603,144,10,475.66
7652,2603,186,3,188.47
7653,2603,51,2,162.0
7654,2604,78,8,692.61
7655,2604,124,8,522.66
7656,2605,30,6,428.44
7657,2605,9,3,317.79
7658,2605,73,5,846.6
7659,2605,49,1,468.57
7660,2605,138,10,652.29
7661,2606,158,4,896.13
7662,2606,168,9,74.04
7663,2606,105,9,379.54
7664,2606,79,3,157.64
7665,2606,122,1,736.6
7666,2607,117,6,774.6
7667,2608,96,9,508.6
7668,2609,5,6,170.06
7669,2609,10,4,735.11
7670,2609,37,8,58.45
7671,2609,181,10,375.94
7672,2610,104,7,858.56
7673,2610,56,1,654.94
7674,2611,38,10,325.93
7675,2611,160,9,813.18
7676,2612,137,8,374.73
7677,2612,8,6,761.8
7678,2612,196,9,448.23
7679,2612,13,3,617.84
7680,2612,174,9,96.84
7681,2613,197,7,427.16
7682,2614,116,1,320.66
7683,2614,98,7,269.2
7684,2614,63,8,472.33
7685,2615,171,6,803.86
7686,2615,164,9,293.92
7687,2615,189,5,751.1
7688,2615,67,4,814.99
7689,2616,137,7,374.73
7690,2616,109,3,721.46
7691,2616,113,2,195.31
7692,2616,165,7,572.48
7693,2617,51,8,162.0
7694,2617,197,10,427.16
7695,2617,175,10,470.29
7696,2617,93,1,580.85
7697,2618,71,3,513.98
7698,2619,14,1,684.88
7699,2619,49,9,468.57
7700,2620,106,10,260.07
7701,2620,145,8,821.26
7702,2620,151,7,392.75
7703,2620,171,2,803.86
7704,2621,5,6,170.06
7705,2621,171,1,803.86
7706,2621,19,8,179.62
7707,2621,83,3,147.98
7708,2621,43,5,381.51
7709,2622,116,7,320.66
7710,2622,7,1,228.8
7711,2622,63,4,472.33
7712,2622,177,5,862.85
7713,2623,86,2,931.57
7714,2623,95,8,954.85
7715,2623,48,3,252.97
7716,2624,166,3,239.52
7717,2624,135,8,183.42
7718,2624,150,1,477.81
7719,2624,163,8,322.32
7720,2624,75,3,77.1
7721,2625,156,4,404.47
7722,2625,180,1,737.16
7723,2625,45,8,354.66
7724,2626,160,1,813.18
7725,2626,42,10,165.44
7726,2626,75,1,77.1
7727,2626,166,5,239.52
7728,2626,55,10,744.05
7729,2627,78,2,692.61
7730,2627,10,9,735.11
7731,2627,197,9,427.16
7732,2628,131,8,327.0
7733,2628,102,4,611.41
7734,2628,113,10,195.31
7735,2628,11,4,166.61
7736,2629,172,8,197.09
7737,2629,50,1,730.77
7738,2629,147,2,518.13
7739,2630,158,1,896.13
7740,2630,13,1,617.84
7741,2630,115,10,443.04
7742,2630,69,1,616.21
7743,2631,27,9,985.11
7744,2631,112,1,667.03
7745,2632,120,1,604.85
7746,2632,146,4,258.81
7747,2632,136,6,912.23
7748,2633,128,3,276.02
7749,2633,46,2,677.06
7750,2633,57,4,631.4
7751,2633,194,6,6.08
7752,2634,110,8,355.87
7753,2634,200,1,114.23
7754,2634,119,5,367.8
7755,2634,9,9,317.79
7756,2634,33,1,93.85
7757,2635,195,1,528.06
7758,2635,99,1,349.46
7759,2635,66,10,33.24
7760,2636,118,3,125.81
7761,2636,71,6,513.98
7762,2636,40,8,903.47
7763,2636,78,2,692.61
7764,2637,108,2,785.72
7765,2637,26,5,751.65
7766,2637,155,7,953.83
7767,2637,19,5,179.62
7768,2637,49,3,468.57
7769,2638,128,4,276.02
7770,2638,30,8,428.44
7771,2638,125,8,170.77
7772,2639,66,4,33.24
7773,2639,114,7,955.67
7774,2639,119,6,367.8
7775,2639,117,9,774.6
7776,2640,28,6,459.87
7777,2640,123,2,210.08
7778,2640,167,8,344.26
7779,2640,193,7,633.23
7780,2640,12,9,47.96
7781,2641,44,7,207.68
7782,2642,180,3,737.16
7783,2642,51,5,162.0
7784,2642,170,6,350.69
7785,2643,170,2,350.69
7786,2643,189,5,751.1
7787,2643,142,9,937.88
7788,2644,123,5,210.08
7789,2644,187,8,374.74
7790,2645,23,7,645.3
7791,2646,126,6,195.43
7792,2646,182,1,155.31
7793,2646,199,3,791.24
7794,2647,136,5,912.23
7795,2648,22,10,662.88
7796,2648,49,10,468.57
7797,2648,75,10,77.1
7798,2648,150,6,477.81
7799,2648,167,7,344.26
7800,2649,118,4,125.81
7801,2649,77,10,584.03
7802,2649,27,7,985.11
7803,2649,157,10,395.61
7804,2649,75,1,77.1
7805,2650,166,2,239.52
7806,2650,69,8,616.21
7807,2650,24,4,894.62
7808,2650,11,5,166.61
7809,2651,70,5,404.52
7810,2652,1,9,236.24
7811,2652,79,1,157.64
7812,2652,29,4,728.73
7813,2652,80,9,69.82
7814,2653,91,10,189.57
7815,2653,132,4,890.13
7816,2653,180,2,737.16
7817,2653,105,6,379.54
7818,2654,84,9,648.64
7819,2654,117,5,774.6
7820,2654,196,2,448.23
7821,2654,36,2,426.42
7822,2655,71,2,513.98
7823,2655,59,7,976.26
7824,2655,96,3,508.6
7825,2656,143,2,402.99
7826,2656,120,9,604.85
7827,2656,22,9,662.88
7828,2657,125,3,170.77
7829,2658,7,2,228.8
7830,2658,51,1,162.0
7831,2658,95,9,954.85
7832,2658,124,7,522.66
7833,2659,51,6,162.0
7834,2660,59,4,976.26
7835,2660,181,7,375.94
7836,2660,189,7,751.1
7837,2660,137,1,374.73
7838,2660,93,2,580.85
7839,2661,125,2,170.77
7840,2661,142,3,937.88
7841,2662,44,7,207.68
7842,2662,175,1,470.29
7843,2662,40,5,903.47
7844,2662,93,5,580.85
7845,2663,13,6,617.84
7846,2664,156,5,404.47
7847,2664,95,3,954.85
7848,2664,162,4,822.86
7849,2664,53,10,228.66
7850,2664,80,5,69.82
7851,2665,64,4,137.28
7852,2665,87,10,153.84
7853,2666,200,6,114.23
7854,2667,122,4,736.6
7855,2668,3,10,156.49
7856,2669,163,7,322.32
7857,2669,189,2,751.1
7858,2669,185,5,485.64
7859,2670,151,2,392.75
7860,2670,71,9,513.98
7861,2671,97,4,773.42
7862,2672,190,5,695.66
7863,2672,159,1,821.32
7864,2672,77,7,584.03
7865,2672,97,5,773.42
7866,2672,120,9,604.85
7867,2673,183,10,574.87
7868,2674,32,10,114.51
7869,2674,49,2,468.57
7870,2674,149,1,785.6
7871,2675,66,2,33.24
7872,2676,189,7,751.1
7873,2676,117,3,774.6
7874,2676,163,7,322.32
7875,2676,109,1,721.46
7876,2676,146,1,258.81
7877,2677,200,5,114.23
7878,2677,31,5,9.79
7879,2677,150,2,477.81
7880,2677,195,4,528.06
7881,2677,81,2,932.74
7882,2678,62,4,77.5
7883,2678,32,8,114.51
7884,2678,63,8,472.33
7885,2678,34,4,761.97
7886,2679,82,2,396.82
7887,2679,29,2,728.73
7888,2679,57,8,631.4
7889,2679,6,9,413.7
7890,2680,79,9,157.64
7891,2681,192,5,204.39
7892,2681,106,2,260.07
7893,2682,18,1,367.5
7894,2682,51,1,162.0
7895,2682,121,1,667.22
7896,2682,133,7,664.44
7897,2683,187,9,374.74
7898,2683,87,8,153.84
7899,2683,80,1,69.82
7900,2684,176,4,710.33
7901,2684,33,7,93.85
7902,2685,115,6,443.04
7903,2685,147,6,518.13
7904,2685,100,2,100.68
7905,2685,146,6,258.81
7906,2685,3,9,156.49
7907,2686,36,1,426.42
7908,2687,110,2,355.87
7909,2688,100,3,100.68
7910,2689,139,7,625.13
7911,2689,58,8,831.86
7912,2689,85,1,720.08
7913,2689,94,2,875.57
7914,2690,139,5,625.13
7915,2690,114,4,955.67
7916,2690,152,1,346.74
7917,2690,198,3,206.13
7918,2690,41,10,759.31
7919,2691,20,2,41.15
7920,2691,112,6,667.03
7921,2691,90,3,219.62
7922,2691,196,7,448.23
7923,2691,85,7,720.08
7924,2692,3,8,156.49
7925,2692,48,9,252.97
7926,2692,115,3,443.04
7927,2692,93,4,580.85
7928,2693,149,4,785.6
7929,2693,124,9,522.66
7930,2693,125,7,170.77
7931,2694,12,1,47.96
7932,2694,144,7,475.66
7933,2694,197,3,427.16
7934,2694,162,8,822.86
7935,2694,9,5,317.79
7936,2695,186,9,188.47
7937,2695,170,3,350.69
7938,2695,171,1,803.86
7939,2695,176,2,710.33
7940,2695,192,6,204.39
7941,2696,125,9,170.77
7942,2696,154,6,634.1
7943,2696,197,8,427.16
7944,2697,91,4,189.57
7945,2697,101,4,646.47
7946,2698,127,5,147.2
7947,2698,72,3,530.77
7948,2699,196,5,448.23
7949,2699,54,2,232.93
7950,2699,163,7,322.32
7951,2699,64,9,137.28
7952,2699,51,1,162.0
7953,2700,135,1,183.42
7954,2700,34,7,761.97
7955,2700,194,8,6.08
7956,2700,178,8,600.16
7957,2701,95,6,954.85
7958,2702,25,9,508.5
7959,2702,194,1,6.08
7960,2702,48,4,252.97
7961,2702,150,6,477.81
7962,2703,83,10,147.98
7963,2703,142,1,937.88
7964,2703,193,5,633.23
7965,2704,112,5,667.03
7966,2704,34,10,761.97
7967,2704,193,5,633.23
7968,2705,56,6,654.94
7969,2705,113,2,195.31
7970,2705,24,3,894.62
7971,2705,192,5,204.39
7972,2705,11,2,166.61
7973,2706,183,3,574.87
7974,2706,57,1,631.4
7975,2706,41,2,759.31
7976,2707,114,4,955.67
7977,2707,112,7,667.03
7978,2708,52,3,29.0
7979,2708,102,5,611.41
7980,2708,157,8,395.61
7981,2708,15,7,832.74
7982,2709,25,3,508.5
7983,2709,104,5,858.56
7984,2709,106,7,260.07
7985,2709,166,4,239.52
7986,2709,63,7,472.33
7987,2710,175,7,470.29
7988,2710,196,1,448.23
7989,2711,3,3,156.49
7990,2711,174,7,96.84
7991,2711,79,1,157.64
7992,2711,118,3,125.81
7993,2711,194,5,6.08
7994,2712,61,7,198.01
7995,2713,157,1,395.61
7996,2713,2,1,988.87
7997,2714,199,7,791.24
7998,2714,57,2,631.4
7999,2715,23,3,645.3
8000,2715,81,4,932.74
8001,2715,167,8,344.26
8002,2715,183,6,574.87
8003,2716,1,10,236.24
8004,2716,146,6,258.81
8005,2716,179,1,206.32
8006,2716,68,6,431.14
8007,2716,174,2,96.84
8008,2717,92,8,356.89
8009,2718,133,7,664.44
8010,2718,13,1,617.84
8011,2719,56,1,654.94
8012,2720,182,9,155.31
8013,2720,58,3,831.86
8014,2720,108,10,785.72
8015,2721,75,6,77.1
8016,2721,59,6,976.26
8017,2721,1,10,236.24
8018,2722,61,5,198.01
8019,2722,76,7,604.39
8020,2722,9,9,317.79
8021,2722,20,3,41.15
8022,2723,55,2,744.05
8023,2723,185,2,485.64
8024,2723,121,1,667.22
8025,2723,75,4,77.1
8026,2723,78,9,692.61
8027,2724,77,3,584.03
8028,2724,178,8,600.16
8029,2724,166,3,239.52
8030,2724,170,7,350.69
8031,2724,84,3,648.64
8032,2725,137,3,374.73
8033,2725,158,4,896.13
8034,2725,196,1,448.23
8035,2725,148,3,335.24
8036,2726,92,4,356.89
8037,2726,145,8,821.26
8038,2726,7,8,228.8
8039,2726,173,8,314.35
8040,2727,165,6,572.48
8041,2728,194,5,6.08
8042,2729,170,7,350.69
8043,2729,51,9,162.0
8044,2729,50,2,730.77
8045,2729,198,7,206.13
8046,2730,189,8,751.1
8047,2730,134,8,782.19
8048,2730,71,5,513.98
8049,2730,127,6,147.2
8050,2731,153,1,802.81
8051,2731,130,8,199.13
8052,2731,140,5,166.36
8053,2732,3,1,156.49
8054,2732,158,4,896.13
8055,2732,19,9,179.62
8056,2733,27,1,985.11
8057,2734,18,5,367.5
8058,2734,172,7,197.09
8059,2735,45,10,354.66
8060,2735,188,9,715.03
8061,2735,11,9,166.61
8062,2735,112,2,667.03
8063,2735,165,5,572.48
8064,2736,96,1,508.6
8065,2737,28,7,459.87
8066,2737,134,8,782.19
8067,2737,46,1,677.06
8068,2737,101,1,646.47
8069,2737,47,3,335.75
8070,2738,160,1,813.18
8071,2739,58,3,831.86
8072,2739,132,6,890.13
8073,2739,137,7,374.73
8074,2739,148,10,335.24
8075,2740,90,8,219.62
8076,2740,118,10,125.81
8077,2740,61,1,198.01
8078,2741,167,8,344.26
8079,2741,5,9,170.06
8080,2741,58,1,831.86
8081,2741,116,8,320.66
8082,2742,132,3,890.13
8083,2742,81,2,932.74
8084,2742,155,2,953.83
8085,2743,18,5,367.5
8086,2744,154,1,634.1
8087,2744,32,9,114.51
8088,2745,19,6,179.62
8089,2745,86,8,931.57
8090,2745,84,2,648.64
8091,2745,122,1,736.6
8092,2745,29,10,728.73
8093,2746,123,10,210.08
8094,2746,184,5,68.83
8095,2746,6,10,413.7
8096,2746,187,4,374.74
8097,2747,111,8,164.65
8098,2747,88,6,488.87
8099,2747,67,5,814.99
8100,2748,26,9,751.65
8101,2748,162,9,822.86
8102,2749,96,9,508.6
8103,2749,121,10,667.22
8104,2750,24,6,894.62
8105,2750,87,3,153.84
8106,2751,33,1,93.85
8107,2752,123,4,210.08
8108,2752,156,9,404.47
8109,2752,78,8,692.61
8110,2753,176,3,710.33
8111,2753,73,7,846.6
8112,2753,106,10,260.07
8113,2754,7,3,228.8
8114,2754,74,9,831.76
8115,2754,111,7,164.65
8116,2754,178,9,600.16
8117,2754,127,7,147.2
8118,2755,163,4,322.32
8119,2756,183,8,574.87
8120,2756,83,1,147.98
8121,2756,156,4,404.47
8122,2757,184,10,68.83
8123,2757,108,7,785.72
8124,2758,136,10,912.23
8125,2758,163,9,322.32
8126,2758,44,6,207.68
8127,2759,63,10,472.33
8128,2759,85,4,720.08
8129,2759,55,7,744.05
8130,2759,9,7,317.79
8131,2760,44,9,207.68
8132,2761,99,6,349.46
8133,2761,180,6,737.16
8134,2761,48,5,252.97
8135,2762,94,1,875.57
8136,2762,160,9,813.18
8137,2763,127,8,147.2
8138,2763,178,8,600.16
8139,2763,182,1,155.31
8140,2763,36,6,426.42
8141,2764,115,10,443.04
8142,2765,112,8,667.03
8143,2765,183,8,574.87
8144,2765,153,6,802.81
8145,2765,110,2,355.87
8146,2765,195,4,528.06
8147,2766,60,10,606.98
8148,2766,15,2,832.74
8149,2766,188,1,715.03
8150,2766,32,3,114.51
8151,2766,35,9,121.97
8152,2767,189,1,751.1
8153,2768,168,1,74.04
8154,2768,137,7,374.73
8155,2768,194,10,6.08
8156,2768,119,4,367.8
8157,2769,178,1,600.16
8158,2769,121,9,667.22
8159,2769,41,7,759.31
8160,2769,11,4,166.61
8161,2770,57,5,631.4
8162,2771,82,2,396.82
8163,2771,10,2,735.11
8164,2771,5,2,170.06
8165,2771,15,4,832.74
8166,2772,87,2,153.84
8167,2773,169,4,820.2
8168,2773,171,2,803.86
8169,2773,29,5,728.73
8170,2774,30,7,428.44
8171,2774,120,2,604.85
8172,2775,41,5,759.31
8173,2775,143,7,402.99
8174,2775,16,3,285.17
8175,2775,109,4,721.46
8176,2775,1,2,236.24
8177,2776,61,9,198.01
8178,2776,133,5,664.44
8179,2777,29,3,728.73
8180,2777,110,10,355.87
8181,2777,160,8,813.18
8182,2778,102,7,611.41
8183,2779,116,4,320.66
8184,2779,179,8,206.32
8185,2779,157,1,395.61
8186,2779,12,3,47.96
8187,2779,192,8,204.39
8188,2780,129,1,322.1
8189,2780,120,1,604.85
8190,2780,79,4,157.64
8191,2780,151,1,392.75
8192,2781,48,4,252.97
8193,2781,53,6,228.66
8194,2781,167,5,344.26
8195,2781,82,7,396.82
8196,2781,176,9,710.33
8197,2782,15,9,832.74
8198,2782,167,6,344.26
8199,2782,97,10,773.42
8200,2782,41,2,759.31
8201,2783,6,7,413.7
8202,2783,43,9,381.51
8203,2783,30,3,428.44
8204,2783,195,2,528.06
8205,2784,189,10,751.1
8206,2784,191,1,43.37
8207,2785,55,4,744.05
8208,2786,190,3,695.66
8209,2786,118,7,125.81
8210,2786,21,2,785.46
8211,2786,69,9,616.21
8212,2786,184,8,68.83
8213,2787,115,7,443.04
8214,2787,120,5,604.85
8215,2787,69,6,616.21
8216,2787,137,4,374.73
8217,2787,57,8,631.4
8218,2788,53,4,228.66
8219,2788,71,2,513.98
8220,2788,112,1,667.03
8221,2788,5,4,170.06
8222,2789,50,10,730.77
8223,2789,79,2,157.64
8224,2789,89,5,808.7
8225,2789,92,8,356.89
8226,2790,74,1,831.76
8227,2791,134,2,782.19
8228,2791,40,4,903.47
8229,2792,109,7,721.46
8230,2793,55,1,744.05
8231,2793,32,2,114.51
8232,2793,132,4,890.13
8233,2793,147,9,518.13
8234,2793,134,3,782.19
8235,2794,62,3,77.5
8236,2794,34,5,761.97
8237,2794,65,10,631.33
8238,2794,64,8,137.28
8239,2794,134,3,782.19
8240,2795,34,4,761.97
8241,2795,193,10,633.23
8242,2795,44,5,207.68
8243,2795,4,8,550.85
8244,2796,184,9,68.83
8245,2797,7,10,228.8
8246,2797,38,5,325.93
8247,2797,147,8,518.13
8248,2798,36,2,426.42
8249,2799,2,4,988.87
8250,2799,146,9,258.81
8251,2800,109,7,721.46
8252,2801,150,9,477.81
8253,2802,156,3,404.47
8254,2802,152,2,346.74
8255,2802,100,6,100.68
8256,2803,189,2,751.1
8257,2804,113,7,195.31
8258,2805,163,4,322.32
8259,2805,135,2,183.42
8260,2805,123,10,210.08
8261,2805,105,1,379.54
8262,2806,91,9,189.57
8263,2806,135,3,183.42
8264,2806,180,6,737.16
8265,2807,86,2,931.57
8266,2807,3,1,156.49
8267,2807,177,3,862.85
8268,2808,37,9,58.45
8269,2808,73,5,846.6
8270,2809,84,10,648.64
8271,2809,165,6,572.48
8272,2809,142,2,937.88
8273,2809,140,3,166.36
8274,2810,134,6,782.19
8275,2810,18,1,367.5
8276,2811,47,8,335.75
8277,2811,84,1,648.64
8278,2811,163,1,322.32
8279,2811,180,3,737.16
8280,2812,135,2,183.42
8281,2812,175,7,470.29
8282,2813,22,9,662.88
8283,2813,125,9,170.77
8284,2813,94,8,875.57
8285,2814,65,6,631.33
8286,2815,102,1,611.41
8287,2815,100,6,100.68
8288,2815,33,9,93.85
8289,2816,42,10,165.44
8290,2816,29,10,728.73
8291,2817,4,3,550.85
8292,2818,69,1,616.21
8293,2819,179,4,206.32
8294,2819,158,10,896.13
8295,2819,197,9,427.16
8296,2819,141,9,559.43
8297,2820,5,1,170.06
8298,2820,83,6,147.98
8299,2821,68,9,431.14
8300,2821,155,5,953.83
8301,2821,150,4,477.81
8302,2822,24,2,894.62
8303,2823,41,5,759.31
8304,2824,30,9,428.44
8305,2824,71,2,513.98
8306,2824,179,4,206.32
8307,2824,88,2,488.87
8308,2824,36,5,426.42
8309,2825,173,5,314.35
8310,2825,160,1,813.18
8311,2825,136,6,912.23
8312,2825,191,7,43.37
8313,2825,154,9,634.1
8314,2826,154,3,634.1
8315,2827,167,2,344.26
8316,2827,111,8,164.65
8317,2827,121,4,667.22
8318,2827,193,9,633.23
8319,2827,43,3,381.51
8320,2828,43,1,381.51
8321,2828,183,2,574.87
8322,2829,170,1,350.69
8323,2829,113,6,195.31
8324,2830,183,10,574.87
8325,2831,113,7,195.31
8326,2831,185,3,485.64
8327,2831,67,3,814.99
8328,2831,134,10,782.19
8329,2832,117,9,774.6
8330,2832,175,5,470.29
8331,2832,70,3,404.52
8332,2832,39,3,481.68
8333,2833,120,7,604.85
8334,2833,72,1,530.77
8335,2833,136,3,912.23
8336,2833,154,8,634.1
8337,2833,122,1,736.6
8338,2834,5,7,170.06
8339,2835,16,7,285.17
8340,2835,124,3,522.66
8341,2835,186,4,188.47
8342,2835,155,4,953.83
8343,2835,86,6,931.57
8344,2836,2,6,988.87
8345,2836,26,5,751.65
8346,2836,130,3,199.13
8347,2836,54,4,232.93
8348,2836,194,1,6.08
8349,2837,200,7,114.23
8350,2837,142,5,937.88
8351,2837,188,3,715.03
8352,2838,100,7,100.68
8353,2838,63,2,472.33
8354,2838,192,6,204.39
8355,2838,106,5,260.07
8356,2839,25,4,508.5
8357,2839,136,8,912.23
8358,2839,81,9,932.74
8359,2839,76,8,604.39
8360,2840,57,3,631.4
8361,2840,26,9,751.65
8362,2840,165,9,572.48
8363,2840,75,1,77.1
8364,2840,176,8,710.33
8365,2841,193,6,633.23
8366,2841,7,2,228.8
8367,2841,60,7,606.98
8368,2841,185,8,485.64
8369,2842,96,7,508.6
8370,2842,3,2,156.49
8371,2842,83,10,147.98
8372,2842,37,7,58.45
8373,2843,132,1,890.13
8374,2844,117,4,774.6
8375,2844,21,4,785.46
8376,2845,110,8,355.87
8377,2845,157,9,395.61
8378,2846,107,9,959.54
8379,2846,1,1,236.24
8380,2846,191,4,43.37
8381,2847,6,6,413.7
8382,2848,61,10,198.01
8383,2848,115,10,443.04
8384,2848,2,9,988.87
8385,2848,179,1,206.32
8386,2849,61,7,198.01
8387,2850,89,8,808.7
8388,2850,126,3,195.43
8389,2850,187,10,374.74
8390,2851,116,1,320.66
8391,2851,64,4,137.28
8392,2852,133,5,664.44
8393,2852,66,5,33.24
8394,2852,62,8,77.5
8395,2852,127,10,147.2
8396,2852,173,1,314.35
8397,2853,176,8,710.33
8398,2853,24,8,894.62
8399,2853,169,2,820.2
8400,2853,122,6,736.6
8401,2853,121,5,667.22
8402,2854,150,2,477.81
8403,2854,176,5,710.33
8404,2854,8,2,761.8
8405,2854,37,3,58.45
8406,2855,160,2,813.18
8407,2855,138,5,652.29
8408,2855,22,1,662.88
8409,2856,192,1,204.39
8410,2856,94,9,875.57
8411,2856,65,8,631.33
8412,2856,139,3,625.13
8413,2856,149,7,785.6
8414,2857,200,4,114.23
8415,2857,16,9,285.17
8416,2857,75,5,77.1
8417,2857,156,1,404.47
8418,2857,9,1,317.79
8419,2858,63,10,472.33
8420,2859,100,7,100.68
8421,2859,132,4,890.13
8422,2860,182,1,155.31
8423,2860,27,7,985.11
8424,2860,152,8,346.74
8425,2860,2,6,988.87
